date,text
2020-11-30," UMC Groningen <a href=""https://www.rtvnoord.nl/nieuws/766183/UMCG-onderzoekt-of-patienten-voor-eenvoudige-operaties-naar-Duitsland-kunnen"" rel=""noreferrer noopener"" target=""_blank"">onderzoekt</a> of de normale zorg verplaatst kan worden naar Duitsland. Het kabinet denkt na over het inperken van de parkeertijd bij winkelcentra. Burgemeester John Jorritsma van Eindhoven wil een volledige lockdown. De politie heeft vorige week 568 coronaboetes uitgedeeld. Daarnaast zijn er 50 illegale feesten beëindigd. "
2020-12-01," De mondkapjesplicht <a href=""https://www.rtlnieuws.nl/nieuws/video/video/5200134/mondkapje-vanaf-morgen-verplicht-dit-zijn-de-regels"" rel=""noreferrer noopener"" target=""_blank"">gaat in</a>. BOA’s delen geen boetes uit, omdat de administratie <a href=""https://www.nporadio1.nl/binnenland/28031-voorzitter-boa-bond-uitdelen-boetes-voor-niet-dragen-mondkapje-zal-nog-een-tot-twee-weken-duren"" rel=""noreferrer noopener"" target=""_blank"">niet in orde is</a>. Vanaf vandaag mag er ook worden getest zonder dan er klachten zijn. Zorgorganisaties die de vaccinatie voorbereiden, vragen aan minister de Jonge <a href=""https://www.volkskrant.nl/nieuws-achtergrond/zo-raakte-nederland-achterop-bij-het-vaccineren~bdabe6a1/"" rel=""noreferrer noopener"" target=""_blank"">geen datum</a> te noemen. Later die dag meldt De Jonge dat we vanaf 4 januari 2021 kunnen beginnen <a href=""https://nos.nl/collectie/13850/artikel/2358869-de-jonge-als-het-meezit-begint-vaccinatie-rond-4-januari"" rel=""noreferrer noopener"" target=""_blank"">met vaccineren</a>. De landmacht schiet te hulp bij de teststraat op Schiphol. Het RIVM is ontevreden over de huidige daling van het virus. De meeste mensen raken besmet in een werksituatie."
2020-12-02,"De politie heeft afgelopen nacht twee feestjes beëindigd in Leiden waar de coronaregels niet werden nageleefd. De CoronaMelder is de op één na meest gedownloade iPhone-app in ons land dit jaar. De GGD staat klaar voor het massaal vaccineren van de bevolking. In augustus zijn de <a href=""https://nos.nl/collectie/13850/artikel/2358997-ggd-rekent-in-huidig-scenario-op-inenting-niet-risicogroepen-vanaf-augustus"" rel=""noreferrer noopener"" target=""_blank"">niet-risico-groepen</a> aan de beurt. De horeca wil op 17 januari open. De drukte in winkelstraten geeft het gevoel dat er met twee maten wordt gemeten. De coronamelder werkt samen met <a href=""https://www.rijksoverheid.nl/actueel/nieuws/2020/12/02/coronamelder-werkt-nu-samen-met-andere-europese-corona-apps"" rel=""noreferrer noopener"" target=""_blank"">andere Europese melders</a>."
2020-12-03," Studentenvereniging Vindicat organiseert een <a href=""https://www.rtlnieuws.nl/nieuws/nederland/artikel/5201016/vindicat-studenten-feestje-touringcar"" rel=""noreferrer noopener"" target=""_blank"">illegaal feestje in een bus</a>. Het kabinet komt met een <a href=""https://www.telegraaf.nl/nieuws/1998982670/kabinet-werkt-aan-strengere-routekaart-te-los-met-versoepelen"" rel=""noreferrer noopener"" target=""_blank"">nieuwe routekaart</a> met coronamaatregelen. Huisartsen krijgen veel telefoontjes van patiënten die vrijstelling willen voor het dragen van een mondkapje. "
2020-12-04," Leden van het OMT <a href=""https://www.nu.nl/coronavirus/6094245/meerdere-omt-leden-bedreigd-en-thuis-opgezocht.html"" rel=""noreferrer noopener"" target=""_blank"">worden bedreigd</a>.  De vaccinatiestrategie van de overheid <a href=""https://www.volkskrant.nl/nieuws-achtergrond/zo-raakte-nederland-achterop-bij-het-vaccineren~bdabe6a1/"" rel=""noreferrer noopener"" target=""_blank"">gaat de prullenbak</a> in. De verpakking is te groot en dit was sinds oktober bij het RIVM bekend. Nieuw is dat ongeveer 600.000 mensen als eerste in januari gevaccineerd. Het gaat om verpleeghuisbewoners, verstandelijk beperkten en het personeel van die instellingen. Europol waarschuwt EU-lidstaten dat de georganiseerde misdaad allerlei manieren zal verzinnen om geld te verdienen aan coronavaccins. De sneltest blijkt ook geschikt <a href=""https://nos.nl/nieuwsuur/artikel/2359289-sneltest-corona-blijkt-ook-geschikt-voor-testen-zonder-klachten.html"" rel=""noreferrer noopener"" target=""_blank"">voor testen zonder</a> klachten. Het reproductiegetal bedraagt 1,25."
2020-12-05," Winkelstraten zijn deze middag <a href=""https://www.at5.nl/artikelen/206016/gemeente-roept-op-niet-meer-naar-kalverstraat-te-komen"" rel=""noreferrer noopener"" target=""_blank"">weer druk</a>. De lichte stijging van het aantal positief geteste personen zou komen doordat commerciële teststraten nu ook hun data doorgeven aan het RIVM. Ook mogen sinds 1 december mensen zonder klachten zich laten testen."
2020-12-06," De politie heeft op verschillende plekken in het land illegale feesten beëindigd. Het kabinet ziet weinig tot geen ruimte voor versoepeling van de coronamaatregelen en zal dit 8 december bekend maken. De politie in <a href=""https://www.rtvoost.nl/nieuws/1433954/Politie-bekeurt-groep-mensen-die-weigeren-mondkapje-te-dragen-in-Zwolse-supermarkt"" rel=""noreferrer noopener"" target=""_blank"">Zwolle</a> heeft vijftien mensen in een supermarkt bekeurd. In Nunspeet werden zes mondkapweigeraars opgepakt. In Kaatsheuvel is ook een <a href=""https://www.bd.nl/loon-op-zand/man-weigert-mondkapje-te-dragen-en-bedreigt-toezichthouders-in-supermarkt-kaatsheuvel~a2e6bcf5/?referrer=https%3A%2F%2Fwww.google.com%2F"" rel=""noreferrer noopener"" target=""_blank"">mondkapweigeraar opgepakt</a>. De oversterfte is <a href=""https://www.cbs.nl/nl-nl/nieuws/2020/50/sterfte-in-week-49-nog-steeds-verhoogd"" rel=""noreferrer noopener"" target=""_blank"">400 personen</a>."
2020-12-07," Gedupeerde toeristen krijgen hun geld terug <a href=""https://nos.nl/artikel/2359607-gedupeerde-toeristen-krijgen-geld-terug-door-voucherbank.html"" rel=""noreferrer noopener"" target=""_blank"">dankzij een voucherbank</a>. De horeca voert vandaag actie tegen de aanhoudende sluiting. Ook de KNVB protesteert. Zesduizend vrijwilligers krijgen van het Rode Kruis een speciale <a href=""https://www.rd.nl/artikel/903209-rode-kruis-eert-6000-vrijwilligers-met-speciale-covid-medaille"" rel=""noreferrer noopener"" target=""_blank"">COVID-medaille</a> uitgereikt. Lidstaten van de EU hoeven tot 1 januari 2023 geen <a href=""https://www.rd.nl/artikel/903289-tijdelijk-geen-verplichte-btw-op-coronavaccins"" rel=""noreferrer noopener"" target=""_blank"">btw toe te passen</a> op coronavaccins en testkits. Minister Grapperhaus van Justitie en Veiligheid is somber over de ontwikkeling van de besmettingen van het coronavirus. ’s Avonds vergaderen de veiligheidsregio’s over de stand van zaken. De burgemeesters zijn positief over de <a href=""https://www.nu.nl/coronavirus/6095189/burgemeesters-vrij-positief-over-naleving-mondkapjesplicht.html"" rel=""noreferrer noopener"" target=""_blank"">naleving van de mondkapjesplicht</a>. Verder zijn ze bezorgd omdat de besmettingen hoog blijven en de maatregelen niet lijken te helpen."
2020-12-08," De Nieuwjaarsduik in Scheveningen <a href=""https://www.omroepwest.nl/nieuws/4182380/Nieuwjaarsduik-op-Scheveningen-gaat-niet-door"" rel=""noreferrer noopener"" target=""_blank"">gaat niet door</a>. Het reisadvies voor Curaçao wordt aangepast van ‘geel’ naar ‘oranje’. Urk, Bunschoten en Scherpenzeel kennen de meeste besmettingen per inwoners. Het Leidse bedrijf Halix gaat het coronavaccin AZD1222 produceren. De laatste overgebleven nertsen in Nederland zijn deze week gedood. Er zijn meerdere redenen voor de stijging <a href=""https://nos.nl/artikel/2359807-black-friday-maar-een-van-de-mogelijke-verklaringen-voor-stijgende-coronacijfers.html"" rel=""noreferrer noopener"" target=""_blank"">van het aantal besmettingen</a>. Een kwart van de ernstig zieke coronapatiënten is besmet met de <a href=""https://www.nporadio1.nl/wetenschap-techniek/28190-levensbedreigende-schimmel-ontdekt-bij-kwart-coronapatienten-op-ic"" rel=""noreferrer noopener"" target=""_blank"">schimmel Aspergillus fumigatus</a>.In de avond is er weer een persconferentie. Zoals gebruikelijk is alle informatie al bekend. Premier Rutte zegt dat in het meest positieve geval half januari de maatregelen kunnen worden verlicht. Maar het is ook mogelijk dat voor de kerst de maatregelen worden verzwaard. Minister de Jonge zegt dat vaccineren de enige uitweg is. Ook is niet duidelijk of een gevaccineerd persoon iemand anders kan besmetten."
2020-12-09," Het kabinet komt met <a href=""https://nos.nl/artikel/2359907-3-7-miljard-euro-aan-extra-steunmaatregelen-kabinet.html"" rel=""noreferrer noopener"" target=""_blank"">3,7 miljard euro</a> aan steunmaatregelen. Heropening van de horeca en culturele instellingen levert zo’n 800 ziekenhuisopnames meer en 140 mensen extra op de IC. De oppositie van de Tweede Kamer vraagt aandacht voor de situatie van de horeca. De agressie van familieleden van COVID-patiënten neemt zowel in de ziekenhuizen als in de verpleeghuizen verder toe. De Algemene Rekenkamer waarschuwt dat bijna 1 miljoen werkenden de kans lopen om in financiële problemen te komen. Het RIVM <a href=""https://nos.nl/artikel/2359933-van-dissel-waarschuwt-voor-gevolgen-onvoorzichtigheid-tijdens-feestdagen.html"" rel=""noreferrer noopener"" target=""_blank"">zegt dat in januari</a> het aantal besmette Nederlanders kan oplopen tot 300.000 personen, tegen nu 88.000."
2020-12-10," Met 8720 nieuwe gevallen (na correctie) zit de stijging er weer flink in. De reguliere zorg kent nu 25% minder operaties. Curaçao die graag Nederlandse toeristen wil ontvangen, heeft de noodtoestand uitroepen. Studentencorps Vindicat is tot een ‘Persona non grata’ verklaard, door de Rijksuniversiteit Groningen, vanwege wanbeleid op het gebied van corona. In Rijswijk is het eerste megalab van Nederland geopend waar 60.000 testen per dag kunnen worden verwerkt. Coronaminister De Jonge trekt zich terug van het <a href=""https://www.nu.nl/politiek/6095970/hugo-de-jonge-stopt-als-lijsttrekker-cda-wegens-zware-combinatie-met-ministerschap.html"" rel=""noreferrer noopener"" target=""_blank"">lijsttrekkerschap van het CDA</a>. Het OMT komt met <a href=""https://nos.nl/artikel/2360780-hoe-een-telefoontje-van-van-dissel-alles-veranderde.html"" rel=""noreferrer noopener"" target=""_blank"">alarmerende berichten</a>."
2020-12-11," Er komt een <a href=""https://nos.nl/artikel/2360189-nieuwe-coronacampagne-van-kabinet-voor-de-kerstdagen.html"" rel=""noreferrer noopener"" target=""_blank"">overheidscampagne</a> om ons aan de regels te houden. De rechter staat <a href=""https://www.rtlnieuws.nl/nieuws/nederland/artikel/5202654/vuurwerkverbod-oudnieuw-jaarwisseling-zorg-gezondheidszorg"" rel=""noreferrer noopener"" target=""_blank"">achter het vuurwerkverbod</a>. In Zuid-Nederland gaan veel Belgen naar de kapper, vanwege de lockdown in België. D66 stelt Kamervragen over de drukte op Schiphol. Brabantse ziekenhuizen vragen medewerkers <a href=""https://www.omroepbrabant.nl/nieuws/3308918/brabantse-ziekenhuizen-vragen-personeel-of-ze-willen-afzien-van-kerstverlof"" rel=""noreferrer noopener"" target=""_blank"">af te zien van kerstverlof</a>. De ministers Ollongren en Grapperhaus die de zaken waarnemen (De Jonge is druk met zijn partij en Rutte is op een EU-top) willen nog niet vooruitlopen op <a href=""https://nos.nl/artikel/2360780-hoe-een-telefoontje-van-van-dissel-alles-veranderde.html"" rel=""noreferrer noopener"" target=""_blank"">eventuele maatregelen</a>. Het OMT heeft vergaderd en slaat <a href=""https://nos.nl/artikel/2360780-hoe-een-telefoontje-van-van-dissel-alles-veranderde.html"" rel=""noreferrer noopener"" target=""_blank"">’s avonds alarm</a>. Het reproductiegetal is 1,15."
2020-12-12,"De politie heeft vannacht een bedrijfsfeest in Sittard beëindigd. OMT-lid Gommers vindt dat het kabinet <a href=""https://www.ad.nl/binnenland/gommers-kraakt-tempo-coronabeleid-als-ik-zolang-twijfel-op-een-ic-is-de-patient-al-overleden~aea672da/"" rel=""noreferrer noopener"" target=""_blank"">te traag reageert</a>. Amsterdam was onvoldoende voorbereid op de tweede golf. De stijging van het aantal besmettingen komt nu <a href=""https://nos.nl/artikel/2360288-rivm-spannend-wat-er-de-komende-dagen-gaat-gebeuren.html"" rel=""noreferrer noopener"" target=""_blank"">minder voor rekening</a> van de grote steden en meer uit de provincie. Het RIVM denkt dat de huidige maatregelen onvoldoende zijn en alleen een totale<a href=""https://nos.nl/artikel/2360288-rivm-spannend-wat-er-de-komende-dagen-gaat-gebeuren.html"" rel=""noreferrer noopener"" target=""_blank""> lockdown</a> nog het virus kan bedwingen. Er komt morgen een extra kabinetsoverleg, omdat de cijfers de verkeerde kant uitgaan. De roep om de huidige kwakkel-lockdown om te zetten in een harde lockdown wordt steeds groter. In Heerde wordt <a href=""https://www.omroepgelderland.nl/nieuws/6587333/Politie-beeindigt-illegaal-feest-op-verborgen-plek-boven-A50-bij-Heerde"" rel=""noreferrer noopener"" target=""_blank"">gefeest</a>. Het is druk in de winkelstraten."
2020-12-13," In Rosmalen is een feest beëindigd. In Baarn raakten klanten van een supermarkt slaags <a href=""https://www.rtvutrecht.nl/nieuws/2120172/klanten-supermarkt-baarn-raken-slaags-over-mondkapjesplicht.html"" rel=""noreferrer noopener"" target=""_blank"">over een mondkapje</a>. Om 10.00 uur startte een extra overleg op het Catshuis over nieuwe maatregelen. Duitsland besluit tot een lockdown. Dit nieuws <a href=""https://nos.nl/artikel/2360780-hoe-een-telefoontje-van-van-dissel-alles-veranderde.html"" rel=""noreferrer noopener"" target=""_blank"">heeft invloed</a> op het overleg in het Catshuis. Het is opnieuw druk in de winkelstraten. Bijna 10.000 nieuwe besmettingen meldt het RIVM deze zondag. Volgens Hubert Bruls, de voorzitter van het Veiligheidsberaad, ontkomt Nederland er niet aan om, in navolging van Duitsland, ook aanvullende coronamaatregelen in te voeren. Op sociale media gaat een <a href=""https://twitter.com/ministerieJenV/status/1338211084021469186"" rel=""noreferrer noopener"" target=""_blank"">nep-lijst</a> rond met nieuwe coronamaatregelen. PvdA, GroenLinks en de SP willen dat het kabinet snel strengere maatregelen presenteert. De oversterfte afgelopen week is 450 personen."
2020-12-14," Tien procent van ov-reizigers <a href=""https://www.telegraaf.nl/nieuws/1094617967/ov-ombudsman-ruim-100-000-coronahufters-weigeren-mondkapje-in-bus-en-trein"" rel=""noreferrer noopener"" target=""_blank"">weigert</a> structureel mondkapje te dragen. Vandaag is er een <a href=""https://nos.nl/artikel/2360469-kabinet-houdt-crisisberaad-over-strenge-extra-coronamaatregelen.html"" rel=""noreferrer noopener"" target=""_blank"">extra ministerraad</a>. Aan het eind van de middag worden de burgemeesters van het Veiligheidsberaad bijgepraat. Rond 11.45 uur komt het bericht binnen dat we aan de vooravond van een <a href=""https://nos.nl/artikel/2360591-bijna-alles-dicht-harde-lockdown-tot-en-met-19-januari.html"" rel=""noreferrer noopener"" target=""_blank"">lockdown staan</a>. Bij het kabinet balen ze dat dit nu <a href=""https://nos.nl/artikel/2360780-hoe-een-telefoontje-van-van-dissel-alles-veranderde.html"" rel=""noreferrer noopener"" target=""_blank"">op straat ligt</a>. Direct komt een run naar de <a href=""https://www.rtlnieuws.nl/nieuws/video/video/5203104/lockdown-dreigt-snel-naar-bouwmarkt-en-rituals-dit-heb-ik-echt-nodig"" rel=""noreferrer noopener"" target=""_blank"">winkels op gang</a>. Bij kappers staat de telefoon roodgloeiend.Om 19.00 uur spreekt premier Rutte vanuit ‘het torentje’ de bevolking toe. Daarin kondigt hij een harde lockdown aan voor 5 weken. De nieuwe maatregelen zijn:1. Onderwijs op afstand. Scholen dicht. Kinderopvang dicht. Er zijn uitzonderingen.2. Alle niet-noodzakelijke winkels gaan dicht.3. Alle publiek toegankelijke locaties zijn gesloten. Er zijn uitzonderingen. Contactberoepen moeten stoppen.4. Maximaal 2 gasten per huishouden, met kerst 3 gasten per huishouden. Buiten geldt een groepsgrootte van 2.5. Alle binnensportlocaties sluiten.6. Dringende advies om geen onnodige reizen te maken. Het advies is om geen reis naar het buitenland te maken tot half maart 2021.7. Zeer dringende advies om thuis te werken, als het kan. Het OV is alleen voor noodzakelijke reizen.<a href=""https://www.rijksoverheid.nl/onderwerpen/coronavirus-covid-19/vraag-en-antwoord/toespraak-14-december-in-eenvoudige-taal"" rel=""noreferrer noopener"" target=""_blank"">Bekijk alle maatregelen</a>Een groep demonstranten probeerde buiten met gejoel de <a href=""https://www.omroepwest.nl/nieuws/4183826/Coronavirus-Groep-demonstranten-probeert-persconferentie-Rutte-te-verstoren"" rel=""noreferrer noopener"" target=""_blank"">toespraak te verstoren</a>. In Rotterdam wordt een demonstratie gehouden. Er zijn twee arrestaties. In Vlissingen wordt het <a href=""https://www.omroepzeeland.nl/nieuws/124370/Relschoppers-bestoken-stadhuis-Vlissingen-met-vuurwerk-en-stenen"" rel=""noreferrer noopener"" target=""_blank"">gemeentehuis vernield</a>. De Brabantse Carnavals Federatie meldt dat carnaval in 2021 digitaal wordt gevierd. In het zuiden van Engeland is <a href=""https://www.volkskrant.nl/wetenschap/nieuwe-mutant-coronavirus-duikt-op-in-engeland~b3a6de71/"" rel=""noreferrer noopener"" target=""_blank"">een mutatie</a> van het coronavirus opgedoken."
